Freq.	V(n002)	V(n004)/V(n002)
4.34874321498128e+004	(-6.99999350392521e+000dB,1.08283430813639e+002°)	(-3.16436423693767e-001dB,1.32527445885255e+002°)
4.35876810343146e+004	(-7.05836904124742e+000dB,1.08148341445301e+002°)	(-4.10465862536572e-001dB,1.31944824028942e+002°)
4.36881610163623e+004	(-7.11644151174614e+000dB,1.08014926105523e+002°)	(-5.04376408543070e-001dB,1.31374477011811e+002°)
4.37888726286906e+004	(-7.17421386826551e+000dB,1.07883153982669e+002°)	(-5.98134934488681e-001dB,1.30816124848448e+002°)
4.38898164052626e+004	(-7.23168903724599e+000dB,1.07752994984529e+002°)	(-6.91710579751054e-001dB,1.30269490320174e+002°)
4.39909928812720e+004	(-7.28886991846478e+000dB,1.07624419718290e+002°)	(-7.85074638165244e-001dB,1.29734299411257e+002°)
4.40924025931465e+004	(-7.34575938481804e+000dB,1.07497399471135e+002°)	(-8.78200448837621e-001dB,1.29210281688411e+002°)
4.41940460785503e+004	(-7.40236028214209e+000dB,1.07371906191467e+002°)	(-9.71063290188656e-001dB,1.28697170628205e+002°)
4.42959238763871e+004	(-7.45867542907036e+000dB,1.07247912470721e+002°)	(-1.06364027743169e+000dB,1.28194703896813e+002°)
4.43980365268026e+004	(-7.51470761692362e+000dB,1.07125391525753e+002°)	(-1.15591026364024e+000dB,1.27702623586254e+002°)
4.45003845711882e+004	(-7.57045960963096e+000dB,1.07004317181783e+002°)	(-1.24785374450773e+000dB,1.27220676411058e+002°)
4.46029685521829e+004	(-7.62593414367917e+000dB,1.06884663855866e+002°)	(-1.33945276686220e+000dB,1.26748613869014e+002°)
4.47057890136767e+004	(-7.68113392808838e+000dB,1.06766406540891e+002°)	(-1.43069084096321e+000dB,1.26286192369444e+002°)
4.48088465008136e+004	(-7.73606164441205e+000dB,1.06649520790067e+002°)	(-1.52155285657696e+000dB,1.25833173332186e+002°)
4.49121415599940e+004	(-7.79071994675925e+000dB,1.06533982701897e+002°)	(-1.61202500280059e+000dB,1.25389323260237e+002°)
4.50000000000000e+004	(-7.83690174542146e+000dB,1.06436959693782e+002°)	(-1.68849791414647e+000dB,1.25019629031939e+002°)
Step Information: Step=2  (Run: 2/100)
2.70000000000000e+004	(-2.68897350447542e+000dB,-1.28418588200161e+002°)	(-8.87356911580420e+000dB,-1.06294924087511e+002°)
2.70622414281033e+004	(-2.60678669469680e+000dB,-1.28844838366367e+002°)	(-8.82286018787588e+000dB,-1.06390829339901e+002°)
2.71246263375167e+004	(-2.52433503396432e+000dB,-1.29279074962782e+002°)	(-8.77192047110901e+000dB,-1.06487771412270e+002°)
2.71871550589987e+004	(-2.44163177866981e+000dB,-1.29721476482543e+002°)	(-8.72074773296221e+000dB,-1.06585767215717e+002°)
2.72498279240705e+004	(-2.35869119359179e+000dB,-1.30172224426274e+002°)	(-8.66933971587685e+000dB,-1.06684834020879e+002°)
2.73126452650173e+004	(-2.27552860456712e+000dB,-1.30631503204429e+002°)	(-8.61769413707870e+000dB,-1.06784989467176e+002°)
2.73756074148903e+004	(-2.19216045306184e+000dB,-1.31099500020944e+002°)	(-8.56580868838574e+000dB,-1.06886251572344e+002°)
2.74387147075088e+004	(-2.10860435260955e+000dB,-1.31576404736478e+002°)	(-8.51368103602310e+000dB,-1.06988638742241e+002°)
2.75019674774611e+004	(-2.02487914706792e+000dB,-1.32062409709482e+002°)	(-8.46130882044551e+000dB,-1.07092169780951e+002°)
2.75653660601073e+004	(-1.94100497062438e+000dB,-1.32557709613190e+002°)	(-8.40868965616820e+000dB,-1.07196863901191e+002°)
2.76289107915803e+004	(-1.85700330946021e+000dB,-1.33062501226551e+002°)	(-8.35582113160693e+000dB,-1.07302740735026e+002°)
2.76926020087880e+004	(-1.77289706495671e+000dB,-1.33576983197017e+002°)	(-8.30270080892808e+000dB,-1.07409820344912e+002°)
2.77564400494148e+004	(-1.68871061830025e+000dB,-1.34101355773016e+002°)	(-8.24932622390955e+000dB,-1.07518123235064e+002°)
2.78204252519236e+004	(-1.60446989631083e+000dB,-1.34635820503846e+002°)	(-8.19569488581355e+000dB,-1.07627670363178e+002°)
2.78845579555577e+004	(-1.52020243828524e+000dB,-1.35180579904656e+002°)	(-8.14180427727225e+000dB,-1.07738483152503e+002°)
2.79488385003423e+004	(-1.43593746360775e+000dB,-1.35735837084117e+002°)	(-8.08765185418724e+000dB,-1.07850583504277e+002°)
2.80132672270863e+004	(-1.35170593983934e+000dB,-1.36301795332332e+002°)	(-8.03323504564415e+000dB,-1.07963993810555e+002°)
2.80778444773846e+004	(-1.26754065095172e+000dB,-1.36878657666509e+002°)	(-7.97855125384354e+000dB,-1.08078736967410e+002°)
2.81425705936192e+004	(-1.18347626532246e+000dB,-1.37466626331905e+002°)	(-7.92359785404925e+000dB,-1.08194836388560e+002°)
2.82074459189616e+004	(-1.09954940305499e+000dB,-1.38065902255569e+002°)	(-7.86837219455580e+000dB,-1.08312316019394e+002°)
2.82724707973743e+004	(-1.01579870212979e+000dB,-1.38676684450460e+002°)	(-7.81287159667611e+000dB,-1.08431200351448e+002°)
2.83376455736127e+004	(-9.32264882832813e-001dB,-1.39299169367609e+002°)	(-7.75709335475119e+000dB,-1.08551514437312e+002°)
2.84029705932270e+004	(-8.48990809842463e-001dB,-1.39933550194096e+002°)	(-7.70103473618346e+000dB,-1.08673283906013e+002°)
2.84684462025640e+004	(-7.66021551289652e-001dB,-1.40580016094815e+002°)	(-7.64469298149544e+000dB,-1.08796534978859e+002°)
2.85340727487687e+004	(-6.83404434035119e-001dB,-1.41238751396213e+002°)	(-7.58806530441563e+000dB,-1.08921294485793e+002°)
2.85998505797868e+004	(-6.01189094336128e-001dB,-1.41909934710470e+002°)	(-7.53114889199364e+000dB,-1.09047589882243e+002°)
2.86657800443655e+004	(-5.19427523001486e-001dB,-1.42593737998955e+002°)	(-7.47394090474666e+000dB,-1.09175449266501e+002°)
2.87318614920565e+004	(-4.38174104060124e-001dB,-1.43290325574208e+002°)	(-7.41643847683955e+000dB,-1.09304901397651e+002°)
2.87980952732169e+004	(-3.57485645895731e-001dB,-1.43999853040225e+002°)	(-7.35863871630084e+000dB,-1.09435975714048e+002°)
2.88644817390117e+004	(-2.77421403730268e-001dB,-1.44722466171369e+002°)	(-7.30053870527732e+000dB,-1.09568702352389e+002°)
2.89310212414153e+004	(-1.98043092272068e-001dB,-1.45458299730973e+002°)	(-7.24213550032977e+000dB,-1.09703112167367e+002°)
2.89977141332136e+004	(-1.19414887284915e-001dB,-1.46207476231431e+002°)	(-7.18342613277289e+000dB,-1.09839236751963e+002°)
2.90645607680055e+004	(-4.16034147821143e-002dB,-1.46970104638454e+002°)	(-7.12440760906226e+000dB,-1.09977108458356e+002°)
2.91315615002053e+004	(3.53222734921327e-002dB,-1.47746279023163e+002°)	(-7.06507691123175e+000dB,-1.10116760419510e+002°)
2.91987166850443e+004	(1.11290739658807e-001dB,-1.48536077166734e+002°)	(-7.00543099738479e+000dB,-1.10258226571428e+002°)
2.92660266785724e+004	(1.86228215755848e-001dB,-1.49339559123482e+002°)	(-6.94546680224301e+000dB,-1.10401541676121e+002°)
2.93334918376607e+004	(2.60058677614918e-001dB,-1.50156765749532e+002°)	(-6.88518123775647e+000dB,-1.10546741345293e+002°)
2.94011125200026e+004	(3.32703937903961e-001dB,-1.50987717205526e+002°)	(-6.82457119377922e+000dB,-1.10693862064781e+002°)
2.94688890841164e+004	(4.04083759620784e-001dB,-1.51832411443253e+002°)	(-6.76363353881489e+000dB,-1.10842941219763e+002°)
2.95368218893465e+004	(4.74115991238649e-001dB,-1.52690822687466e+002°)	(-6.70236512083691e+000dB,-1.10994017120768e+002°)
2.96049112958659e+004	(5.42716724589527e-001dB,-1.53562899925674e+002°)	(-6.64076276818818e+000dB,-1.11147129030507e+002°)
2.96731576646780e+004	(6.09800476420704e-001dB,-1.54448565420101e+002°)	(-6.57882329056565e+000dB,-1.11302317191552e+002°)
2.97415613576181e+004	(6.75280394373514e-001dB,-1.55347713257456e+002°)	(-6.51654348009538e+000dB,-1.11459622854887e+002°)
2.98101227373559e+004	(7.39068487908556e-001dB,-1.56260207953499e+002°)	(-6.45392011250387e+000dB,-1.11619088309365e+002°)
2.98788421673969e+004	(8.01075884437652e-001dB,-1.57185883130607e+002°)	(-6.39094994839231e+000dB,-1.11780756912095e+002°)
2.99477200120848e+004	(8.61213110620095e-001dB,-1.58124540287639e+002°)	(-6.32762973462007e+000dB,-1.11944673119777e+002°)
3.00167566366029e+004	(9.19390398440610e-001dB,-1.59075947682244e+002°)	(-6.26395620580493e+000dB,-1.12110882521038e+002°)
3.00859524069766e+004	(9.75518015310527e-001dB,-1.60039839346383e+002°)	(-6.19992608594746e+000dB,-1.12279431869767e+002°)
3.01553076900751e+004	(1.02950661702746e+000dB,-1.61015914256136e+002°)	(-6.13553609018758e+000dB,-1.12450369119507e+002°)
3.02248228536130e+004	(1.08126762199649e+000dB,-1.62003835676797e+002°)	(-6.07078292670194e+000dB,-1.12623743458915e+002°)
3.02944982661529e+004	(1.13071360466489e+000dB,-1.63003230703851e+002°)	(-6.00566329875138e+000dB,-1.12799605348324e+002°)
3.03643342971069e+004	(1.17775870566232e+000dB,-1.64013690019496e+002°)	(-5.94017390688755e+000dB,-1.12978006557452e+002°)
3.04343313167387e+004	(1.22231905567770e+000dB,-1.65034767883053e+002°)	(-5.87431145132979e+000dB,-1.13159000204260e+002°)
3.05044896961655e+004	(1.26431320965572e+000dB,-1.66065982371761e+002°)	(-5.80807263452234e+000dB,-1.13342640795024e+002°)
3.05748098073600e+004	(1.30366258747119e+000dB,-1.67106815886092e+002°)	(-5.74145416388415e+000dB,-1.13528984265619e+002°)
3.06452920231524e+004	(1.34029191685271e+000dB,-1.68156715930952e+002°)	(-5.67445275476292e+000dB,-1.13718088024073e+002°)
3.07159367172325e+004	(1.37412967399145e+000dB,-1.69215096180794e+002°)	(-5.60706513360698e+000dB,-1.13910010994404e+002°)
3.07867442641515e+004	(1.40510851699863e+000dB,-1.70281337832989e+002°)	(-5.53928804136853e+000dB,-1.14104813661777e+002°)
3.08577150393237e+004	(1.43316570718084e+000dB,-1.71354791249746e+002°)	(-5.47111823715299e+000dB,-1.14302558119010e+002°)
3.09288494190294e+004	(1.45824351299593e+000dB,-1.72434777884476e+002°)	(-5.40255250212998e+000dB,-1.14503308114458e+002°)
3.10001477804157e+004	(1.48028959154299e+000dB,-1.73520592483984e+002°)	(-5.33358764372279e+000dB,-1.14707129101300e+002°)
3.10716105014997e+004	(1.49925734253551e+000dB,-1.74611505553211e+002°)	(-5.26422050009343e+000dB,-1.14914088288258e+002°)
3.11432379611694e+004	(1.51510622991113e+000dB,-1.75706766064651e+002°)	(-5.19444794494221e+000dB,-1.15124254691778e+002°)
3.12150305391866e+004	(1.52780206654346e+000dB,-1.76805604390099e+002°)	(-5.12426689264156e+000dB,-1.15337699189686e+002°)
3.12869886161883e+004	(1.53731725794275e+000dB,-1.77907235428226e+002°)	(-5.05367430372477e+000dB,-1.15554494576349e+002°)
3.13591125736891e+004	(1.54363100134938e+000dB,-1.79010861897672e+002°)	(-4.98266719075226e+000dB,-1.15774715619354e+002°)
3.14314027940832e+004	(1.54672943723353e+000dB,1.79884322237889e+002°)	(-4.91124262457850e+000dB,-1.15998439117730e+002°)
3.15038596606459e+004	(1.54660575089944e+000dB,1.78779128248930e+002°)	(-4.83939774104473e+000dB,-1.16225743961715e+002°)
3.15764835575364e+004	(1.54326022263557e+000dB,1.77674369061636e+002°)	(-4.76712974812392e+000dB,-1.16456711194081e+002°)
3.16492748697994e+004	(1.53670022563803e+000dB,1.76570855661191e+002°)	(-4.69443593354558e+000dB,-1.16691424073030e+002°)
3.17222339833672e+004	(1.52694017173870e+000dB,1.75469393516482e+002°)	(-4.62131367293045e+000dB,-1.16929968136643e+002°)
3.17953612850617e+004	(1.51400140577513e+000dB,1.74370779065496e+002°)	(-4.54776043846606e+000dB,-1.17172431268893e+002°)
3.18686571625966e+004	(1.49791205022005e+000dB,1.73275796299421e+002°)	(-4.47377380815633e+000dB,-1.17418903767198e+002°)
3.19421220045793e+004	(1.47870680243016e+000dB,1.72185213481483e+002°)	(-4.39935147568021e+000dB,-1.17669478411503e+002°)
3.20157562005132e+004	(1.45642668755121e+000dB,1.71099780033827e+002°)	(-4.32449126089639e+000dB,-1.17924250534852e+002°)
3.20895601407994e+004	(1.43111877071960e+000dB,1.70020223622469e+002°)	(-4.24919112103291e+000dB,-1.18183318095420e+002°)
3.21635342167390e+004	(1.40283583271169e+000dB,1.68947247466507e+002°)	(-4.17344916260315e+000dB,-1.18446781749959e+002°)
3.22376788205352e+004	(1.37163601360326e+000dB,1.67881527893593e+002°)	(-4.09726365409129e+000dB,-1.18714744928591e+002°)
3.23119943452954e+004	(1.33758242930588e+000dB,1.66823712159172e+002°)	(-4.02063303945332e+000dB,-1.18987313910882e+002°)
3.23864811850331e+004	(1.30074276604310e+000dB,1.65774416542398e+002°)	(-3.94355595248170e+000dB,-1.19264597903100e+002°)
3.24611397346700e+004	(1.26118885791531e+000dB,1.64734224727002e+002°)	(-3.86603123208421e+000dB,-1.19546709116573e+002°)
3.25359703900384e+004	(1.21899625268602e+000dB,1.63703686470818e+002°)	(-3.78805793853054e+000dB,-1.19833762847001e+002°)
3.26109735478829e+004	(1.17424377080784e+000dB,1.62683316563386e+002°)	(-3.70963537072247e+000dB,-1.20125877554600e+002°)
3.26861496058629e+004	(1.12701306250559e+000dB,1.61673594066961e+002°)	(-3.63076308454628e+000dB,-1.20423174944908e+002°)
3.27614989625542e+004	(1.07738816745656e+000dB,1.60674961832615e+002°)	(-3.55144091236896e+000dB,-1.20725780050060e+002°)
3.28370220174518e+004	(1.02545508126727e+000dB,1.59687826279849e+002°)	(-3.47166898374255e+000dB,-1.21033821310332e+002°)
3.29127191709712e+004	(9.71301332556069e-001dB,1.58712557425357e+002°)	(-3.39144774738374e+000dB,-1.21347430655690e+002°)
3.29885908244514e+004	(9.15015574023955e-001dB,1.57749489144287e+002°)	(-3.31077799449868e+000dB,-1.21666743587087e+002°)
3.30646373801562e+004	(8.56687190445970e-001dB,1.56798919645548e+002°)	(-3.22966088352621e+000dB,-1.21991899257177e+002°)
3.31408592412768e+004	(7.96405926054828e-001dB,1.55861112141378e+002°)	(-3.14809796637484e+000dB,-1.22323040550110e+002°)
3.32172568119341e+004	(7.34261533328424e-001dB,1.54936295690567e+002°)	(-3.06609121623247e+000dB,-1.22660314159996e+002°)
3.32938304971804e+004	(6.70343444743306e-001dB,1.54024666194289e+002°)	(-2.98364305702950e+000dB,-1.23003870667613e+002°)
3.33705807030016e+004	(6.04740468625423e-001dB,1.53126387523493e+002°)	(-2.90075639463936e+000dB,-1.23353864614843e+002°)
3.34475078363198e+004	(5.37540509825824e-001dB,1.52241592757122e+002°)	(-2.81743464990214e+000dB,-1.23710454576306e+002°)
3.35246123049949e+004	(4.68830315575744e-001dB,1.51370385511067e+002°)	(-2.73368179355960e+000dB,-1.24073803227559e+002°)
3.36018945178272e+004	(3.98695246537859e-001dB,1.50512841338651e+002°)	(-2.64950238319115e+000dB,-1.24444077409197e+002°)
3.36793548845593e+004	(3.27219072771259e-001dB,1.49669009184518e+002°)	(-2.56490160224169e+000dB,-1.24821448186091e+002°)
3.37569938158783e+004	(2.54483794066783e-001dB,1.48838912875049e+002°)	(-2.47988530123376e+000dB,-1.25206090900935e+002°)
3.38348117234181e+004	(1.80569483887454e-001dB,1.48022552629779e+002°)	(-2.39446004125558e+000dB,-1.25598185221185e+002°)
3.39128090197614e+004	(1.05554155965370e-001dB,1.47219906579728e+002°)	(-2.30863313981731e+000dB,-1.25997915178385e+002°)
3.39909861184423e+004	(2.95136524591086e-002dB,1.46430932279985e+002°)	(-2.22241271916554e+000dB,-1.26405469198761e+002°)
3.40693434339479e+004	(-4.74784475372331e-002dB,1.45655568205382e+002°)	(-2.13580775714479e+000dB,-1.26821040123879e+002°)
3.41478813817209e+004	(-1.25350900423916e-001dB,1.44893735219505e+002°)	(-2.04882814069063e+000dB,-1.27244825220031e+002°)
3.42266003781616e+004	(-2.04034852808082e-001dB,1.44145338008676e+002°)	(-1.96148472203510e+000dB,-1.27677026174903e+002°)
3.43055008406304e+004	(-2.83463879869824e-001dB,1.43410266473885e+002°)	(-1.87378937769853e+000dB,-1.28117849079943e+002°)
3.43845831874497e+004	(-3.63574008759386e-001dB,1.42688397074870e+002°)	(-1.78575507033403e+000dB,-1.28567504396704e+002°)
3.44638478379061e+004	(-4.44303728388741e-001dB,1.41979594121709e+002°)	(-1.69739591348157e+000dB,-1.29026206905316e+002°)
3.45432952122530e+004	(-5.25593986952024e-001dB,1.41283711010355e+002°)	(-1.60872723927602e+000dB,-1.29494175633049e+002°)
3.46229257317124e+004	(-6.07388178466995e-001dB,1.40600591399499e+002°)	(-1.51976566913927e+000dB,-1.29971633760809e+002°)
3.47027398184774e+004	(-6.89632119576600e-001dB,1.39930070327019e+002°)	(-1.43052918746937e+000dB,-1.30458808505212e+002°)
3.47827378957144e+004	(-7.72274017789534e-001dB,1.39271975265037e+002°)	(-1.34103721831866e+000dB,-1.30955930973728e+002°)
3.48629203875652e+004	(-8.55264432271291e-001dB,1.38626127113286e+002°)	(-1.25131070502939e+000dB,-1.31463235990199e+002°)
3.49432877191494e+004	(-9.38556228227431e-001dB,1.37992341131056e+002°)	(-1.16137219276702e+000dB,-1.31980961887860e+002°)
3.50238403165666e+004	(-1.02210452584776e+000dB,1.37370427808525e+002°)	(-1.07124591385959e+000dB,-1.32509350266803e+002°)
3.51045786068986e+004	(-1.10586664470615e+000dB,1.36760193678652e+002°)	(-9.80957875814161e-001dB,-1.33048645712665e+002°)
3.51855030182119e+004	(-1.18980204443805e+000dB,1.36161442071202e+002°)	(-8.90535951839847e-001dB,-1.33599095473110e+002°)
3.52666139795595e+004	(-1.27387226244511e+000dB,1.35573973810725e+002°)	(-8.00009973658826e-001dB,-1.34160949088536e+002°)
3.53479119209838e+004	(-1.35804084930723e+000dB,1.34997587860552e+002°)	(-7.09411826333619e-001dB,-1.34734457973261e+002°)
3.54293972735183e+004	(-1.44227330251426e+000dB,1.34432081915029e+002°)	(-6.18775544778572e-001dB,-1.35319874943308e+002°)
3.55110704691902e+004	(-1.52653699906651e+000dB,1.33877252942340e+002°)	(-5.28137411557014e-001dB,-1.35917453686782e+002°)
3.55929319410228e+004	(-1.61080112743236e+000dB,1.33332897680337e+002°)	(-4.37536055491503e-001dB,-1.36527448172729e+002°)
3.56749821230373e+004	(-1.69503661929423e+000dB,1.32798813087869e+002°)	(-3.47012550533635e-001dB,-1.37150111994331e+002°)
3.57572214502557e+004	(-1.77921608146212e+000dB,1.32274796754081e+002°)	(-2.56610514250881e-001dB,-1.37785697642240e+002°)
3.58396503587027e+004	(-1.86331372828402e+000dB,1.31760647268166e+002°)	(-1.66376205191842e-001dB,-1.38434455703903e+002°)
3.59222692854082e+004	(-1.94730531483814e+000dB,1.31256164552013e+002°)	(-7.63586182875249e-002dB,-1.39096633984831e+002°)
3.60050786684095e+004	(-2.03116807115013e+000dB,1.30761150158144e+002°)	(1.33904226647546e-002dB,-1.39772476547905e+002°)
3.60880789467537e+004	(-2.11488063764095e+000dB,1.30275407535264e+002°)	(1.02816176506196e-001dB,-1.40462222667087e+002°)
3.61712705605000e+004	(-2.19842300197695e+000dB,1.29798742263672e+002°)	(1.91860901404065e-001dB,-1.41166105692236e+002°)
3.62546539507221e+004	(-2.28177643746303e+000dB,1.29330962262699e+002°)	(2.80463778045447e-001dB,-1.41884351822169e+002°)
3.63382295595104e+004	(-2.36492344309180e+000dB,1.28871877972245e+002°)	(3.68560840791519e-001dB,-1.42617178783720e+002°)
3.64219978299744e+004	(-2.44784768533751e+000dB,1.28421302510376e+002°)	(4.56084918380173e-001dB,-1.43364794415222e+002°)
3.65059592062452e+004	(-2.53053394176125e+000dB,1.27979051808871e+002°)	(5.42965585897030e-001dB,-1.44127395153726e+002°)
3.65901141334777e+004	(-2.61296804647481e+000dB,1.27544944728482e+002°)	(6.29129129863598e-001dB,-1.44905164426286e+002°)
3.66744630578529e+004	(-2.69513683749361e+000dB,1.27118803155577e+002°)	(7.14498528412511e-001dB,-1.45698270946840e+002°)
3.67590064265804e+004	(-2.77702810599430e+000dB,1.26700452081741e+002°)	(7.98993448630958e-001dB,-1.46506866921590e+002°)
3.68437446879007e+004	(-2.85863054748001e+000dB,1.26289719667806e+002°)	(8.82530263247646e-001dB,-1.47331086167367e+002°)
3.69286782910877e+004	(-2.93993371484501e+000dB,1.25886437293684e+002°)	(9.65022088913728e-001dB,-1.48171042149222e+002°)
3.70138076864508e+004	(-3.02092797332150e+000dB,1.25490439595287e+002°)	(1.04637884837590e+000dB,-1.49026825945424e+002°)
